
#69.0238
#Fondé en 1905, l'industriel lyonnais a successivement évolué dans le giron de Schneider Electric et de Siemens, avant de gagner son indépendance en 2006, avec l'aide de l'investisseur américain AIAC.
1	Fondé	fonder	VERB	BN	O	10	advcl
#o premier plan de gestion du site (rapport LY3374.104, 07/09/10, CSD Ingénieurs) ;
1	o	o	PUNCT	O	O	3	det
2	premier	premier	ADJ	BN	O	3	amod
3	plan	plan	NOUN	IN	O	3	ROOT
4	de	de	ADP	IN	O	5	case
5	gestion	gestion	NOUN	EN	O	3	nmod
6	du	de	ADP	BO	O	7	case
7	site	site	NOUN	EO	O	5	nmod
8	(	(	PUNCT	O	O	3	punct
9	rapport	rapport	NOUN	O	O	3	nmod
10	LY3374.104	ly3374.104	NOUN	O	O	9	nmod
11	,	,	PUNCT	O	O	3	punct
12	07/09/10	07/09/10	NOUN	ET	O	3	nmod
13	,	,	PUNCT	O	O	3	punct
14	CSD	csd	NOUN	BO	BI	3	nmod
15	Ingénieurs	ingénieur	NOUN	EO	EI	14	nmod
16	)	)	PUNCT	O	O	3	punct
17	;	;	PUNCT	O	O	3	punct


#o essai de pompage en PO17 (Compte rendu de fin de traitement des eaux d’essai de
1	o	o	PUNCT	O	O	2	punct
2	essai	essai	NOUN	O	O	2	ROOT
3	de	de	ADP	O	O	4	case
4	pompage	pompage	NOUN	O	O	2	nmod
5	en	en	ADP	O	O	6	case
6	PO17	po17	NOUN	O	O	2	nmod
7	(	(	PUNCT	O	O	2	punct
8	Compte	compte	NOUN	O	O	2	appos
9	rendu	rendre	VERB	O	O	8	amod
10	de	de	ADP	O	O	11	case
11	fin	fin	NOUN	BN	O	8	nmod
12	de	de	ADP	IN	O	13	case
13	traitement	traitement	NOUN	EN	O	11	nmod
14	des	de	ADP	O	O	15	case
15	eaux	eau	NOUN	O	O	13	nmod
16	d’	d’	ADP	O	O	17	case
17	essai	essai	NOUN	O	O	15	nmod
18	de	de	ADP	O	O	17	nummod


#pompage, Affaire 14 10 0007 Rapport Version01 du 06/05/2010, GRS Valtech),
1	pompage	pompage	NOUN	EO	O	1	ROOT
2	,	,	PUNCT	O	O	2	ROOT
3	Affaire	affaire	NOUN	O	O	3	ROOT
4	14	14	NUM	O	O	3	nummod
5	10	10	PRON	O	O	3	nmod
6	0007	0007	NOUN	O	O	3	nmod
7	Rapport	rapport	NOUN	O	O	3	nmod
8	Version01	Version01	NUM	O	O	7	nmod
9	du	de	ADP	O	O	10	case
10	06/05/2010	06/05/2010	NOUN	ET	O	7	nmod
11	,	,	PUNCT	O	O	3	punct
12	GRS	GRS	PROPN	BO	O	3	nmod
13	Valtech	Valtech	PROPN	EO	O	12	nmod
14	)	)	PUNCT	O	O	3	punct
15	,	,	PUNCT	O	O	3	punct


#- 2011 : suivi de la qualité des eaux souterraines, campagne de février 2011 (rapport LY3374.105, 01/04/2011, CSD Ingénieurs) ;
1	-	-	PUNCT	BT	O	2	punct
2	2011	2011	NUM	ET	O	4	nmod
3	:	:	PUNCT	BA	O	4	punct
4	suivi	suivi	NOUN	IA	O	4	ROOT
5	de	de	ADP	IA	O	7	case
6	la	le	DET	BO	O	7	det
7	qualité	qualité	NOUN	IO	O	4	nmod
8	des	de	ADP	IO	O	9	case
9	eaux	eau	NOUN	IO	O	7	nmod
10	souterraines	souterrain	ADJ	EO	O	9	amod
11	,	,	PUNCT	BN	O	4	punct
12	campagne	campagne	NOUN	IN	O	4	nmod
13	de	de	ADP	BT	O	14	case
14	février	février	NOUN	IT	O	12	nmod
15	2011	2011	NUM	ET	O	14	nmod
16	(	(	PUNCT	O	O	4	punct
17	rapport	rapport	NOUN	O	O	4	nmod
18	LY3374.105	ly3374.105	NOUN	O	O	17	nmod
19	,	,	PUNCT	O	O	4	punct
20	01/04/2011	01/04/2011	NOUN	ET	O	4	nmod
21	,	,	PUNCT	O	O	4	punct
22	CSD	csd	NOUN	O	EI	4	nmod
23	Ingénieurs	ingénieur	NOUN	O	EI	22	nmod
24	)	)	PUNCT	O	O	4	punct
25	;	;	PUNCT	O	O	4	punct


#- 2012 :
1	-	-	PUNCT	O	O	2	punct
2	2012	2012	NUM	O	O	2	ROOT
3	:	:	PUNCT	O	O	2	punct


#o essai pilote de dépollution en janvier/février (rapport d’essai pilote V1, affaire 14110034
1	o	o	PUNCT	O	O	2	punct
2	essai	essai	NOUN	BN	O	2	ROOT
3	pilote	pilot	ADJ	IN	O	2	amod
4	de	de	ADP	IN	O	5	case
5	dépollution	dépollution	NOUN	EN	O	2	nmod
6	en	en	ADP	BT	O	7	case
7	janvier	janvier	NOUN	IT	O	2	nmod
8	/	/	CCONJ	ET	O	9	cc
9	février	février	NOUN	ET	O	7	conj
10	(	(	PUNCT	O	O	2	punct
11	rapport	rapport	NOUN	O	O	2	nmod
12	d’	d’	ADP	O	O	13	case
13	essai	essai	NOUN	O	O	11	nmod
14	pilote	pilote	NOUN	O	O	11	nmod
15	V1	v1	NOUN	O	O	11	nmod
16	,	,	PUNCT	O	O	2	punct
17	affaire	affaire	NOUN	O	O	2	nmod
18	14110034	14110034	NUM	O	O	17	nummod


#GRS valtech du 22/05/2012) ;
1	GRS	GRS	PROPN	O	O	1	ROOT
2	valtech	valtech	PROPN	O	O	1	nmod
3	du	de	ADP	O	O	4	case
4	22/05/2012	22/05/2012	NOUN	IT	O	1	nmod
5	)	)	PUNCT	O	O	1	punct
6	;	;	PUNCT	O	O	1	punct


#o suivi de la qualité des eaux souterraines et de l’air ambiant, campagne d’aout 2012
1	o	o	PUNCT	O	O	2	punct
2	suivi	suivi	NOUN	O	O	2	ROOT
3	de	de	ADP	O	O	5	case
4	la	le	DET	BO	O	5	det
5	qualité	qualité	NOUN	IO	O	2	nmod
6	des	de	ADP	IO	O	7	case
7	eaux	eau	NOUN	IO	O	5	nmod
8	souterraines	souterrain	ADJ	EO	O	7	amod
9	et	et	CCONJ	O	O	12	cc
10	de	de	ADP	O	O	12	case
11	l’	l’	DET	O	O	12	det
12	air	air	NOUN	O	O	7	conj
13	ambiant	ambiant	ADJ	O	O	12	amod
14	,	,	PUNCT	BN	O	2	punct
15	campagne	campagne	NOUN	IN	O	2	nmod
16	d’	d’	ADP	IN	O	17	case
17	aout	aout	NOUN	IT	O	15	nmod
18	2012	2012	NUM	ET	O	17	nmod


#(rapport LY3374.107, 11/09/2012, CSD Ingénieurs) ;
1	(	(	PUNCT	O	O	2	case
2	rapport	rapport	NOUN	O	O	2	ROOT
3	LY3374.107	ly3374.107	NOUN	O	O	2	nmod
4	,	,	PUNCT	O	O	2	punct
5	11/09/2012	11/09/2012	NOUN	ET	O	2	nmod
6	,	,	PUNCT	O	O	2	punct
7	CSD	CSD	PROPN	O	II	2	nmod
8	Ingénieurs	ingénieur	NOUN	O	EI	7	nmod
9	)	)	PUNCT	O	O	2	punct
10	;	;	PUNCT	O	O	2	punct


#o suivi de la qualité des eaux souterraines, campagne de novembre 2012 (rapport LY3374.105, 18/12/2012, CSD Ingénieurs) ;
1	o	o	PUNCT	O	O	2	punct
2	suivi	suivi	NOUN	BN	O	2	ROOT
3	de	de	ADP	IO	O	5	case
4	la	le	DET	IO	O	5	det
5	qualité	qualité	NOUN	IO	O	2	nmod
6	des	de	ADP	IO	O	7	case
7	eaux	eau	NOUN	IO	O	5	nmod
8	souterraines	souterrain	ADJ	IO	O	7	amod
9	,	,	PUNCT	BN	O	2	punct
10	campagne	campagne	NOUN	IN	O	2	nmod
11	de	de	ADP	IN	O	12	case
12	novembre	novembre	NOUN	BT	O	10	nmod
13	2012	2012	NUM	ET	O	12	nmod
14	(	(	PUNCT	O	O	2	punct
15	rapport	rapport	NOUN	O	O	2	nmod
16	LY3374.105	ly3374.105	NOUN	O	O	15	nmod
17	,	,	PUNCT	O	O	2	punct
18	18/12/2012	18/12/2012	NOUN	ET	O	2	nmod
19	,	,	PUNCT	O	O	2	punct
20	CSD	csd	NOUN	O	BI	2	nmod
21	Ingénieurs	ingénieur	NOUN	O	EI	20	nmod
22	)	)	PUNCT	O	O	2	punct
23	;	;	PUNCT	O	O	2	punct


#- 2013 :
1	-	-	PUNCT	O	O	2	punct
2	2013	2013	NUM	O	O	2	ROOT
3	:	:	PUNCT	O	O	2	punct


#o suivi de la qualité des eaux souterraines, campagne de février 2013 (rapport LY3374.105,15/03/2013, CSD Ingénieurs).
1	o	o	PUNCT	O	O	2	punct
2	suivi	suivi	NOUN	BN	O	2	ROOT
3	de	de	ADP	IO	O	5	case
4	la	le	DET	IO	O	5	det
5	qualité	qualité	NOUN	IO	O	2	nmod
6	des	de	ADP	IO	O	7	case
7	eaux	eau	NOUN	IO	O	5	nmod
8	souterraines	souterrain	ADJ	IO	O	7	amod
9	,	,	PUNCT	BN	O	2	punct
10	campagne	campagne	NOUN	IN	O	2	nmod
11	de	de	ADP	BT	O	12	case
12	février	février	NOUN	IT	O	10	nmod
13	2013	2013	NUM	ET	O	12	nmod
14	(	(	PUNCT	O	O	2	punct
15	rapport	rapport	NOUN	O	O	2	nmod
16	LY3374.105,15/03/2013	ly3374.105,15/03/2013	NOUN	ET	O	15	nmod
17	,	,	PUNCT	O	O	2	punct
18	CSD	csd	NOUN	O	BI	2	nmod
19	Ingénieurs	ingénieur	NOUN	O	EI	18	nmod
20	)	)	PUNCT	O	O	2	punct
21	.	.	PUNCT	O	O	2	punct


#o visite d'inspection du 20 juin 2013;
1	o	o	PUNCT	O	O	2	punct
2	visite	visite	NOUN	BN	O	2	ROOT
3	d'	de	ADP	IN	O	4	case
4	inspection	inspection	NOUN	EN	O	2	nmod
5	du	de	ADP	O	O	6	case
6	20	20	NUM	BT	O	2	nmod
7	juin	juin	NOUN	IT	O	6	nmod
8	2013	2013	NUM	ET	O	7	nmod
9	;	;	PUNCT	O	O	2	punct


#o plan de gestion du site (rapport LY03374.106 / Emission du 24/09/2013)
1	o	o	PUNCT	O	O	2	punct
2	plan	plan	NOUN	O	O	2	ROOT
3	de	de	ADP	O	O	4	case
4	gestion	gestion	NOUN	O	O	2	nmod
5	du	de	ADP	O	O	6	case
6	site	site	NOUN	O	O	4	nmod
7	(	(	PUNCT	O	O	2	punct
8	rapport	rapport	NOUN	O	O	2	nmod
9	LY03374.106	ly03374.106	NOUN	O	O	8	nmod
10	/	/	PUNCT	O	O	11	case
11	Emission	emission	NOUN	O	O	8	nmod
12	du	de	ADP	O	O	13	case
13	24/09/2013	24/09/2013	NOUN	ET	O	11	nmod
14	)	)	PUNCT	ET	O	2	punct


#-2015
1	-2015	-2015	PUNCT	O	O	1	ROOT


#o visite d'inspection du 20 janvier 2015
1	o	o	PUNCT	O	O	2	punct
2	visite	visite	NOUN	BN	O	2	ROOT
3	d'	de	ADP	IN	O	4	case
4	inspection	inspection	NOUN	EN	O	2	nmod
5	du	de	ADP	BT	O	6	case
6	20	20	NUM	IT	O	2	nmod
7	janvier	janvier	NOUN	IT	O	6	nmod
8	2015	2015	NUM	ET	O	7	nmod


#Les principales zones de sols impactés se trouvent dans des zones primordiales de l’activité, puisqu’il s’agit du séchage des phases de transformateurs, du montage et la plateforme d’essais.
1	Les	le	DET	BO	O	3	det
2	principales	principal	ADJ	IO	O	3	amod
3	zones	zone	NOUN	IO	O	8	nsubj
4	de	de	ADP	IO	O	5	case
5	sols	sol	NOUN	EO	O	3	nmod
6	impactés	impacter	VERB	EO	O	5	acl
7	se	se	PRON	BR	O	8	expl:comp
8	trouvent	trouver	VERB	IR	O	8	ROOT
9	dans	dans	ADP	ER	O	11	case
10	des	un	DET	BO	O	11	det
11	zones	zone	NOUN	EO	O	8	obl:arg
12	primordiales	primordial	ADJ	EO	O	11	amod
13	de	de	ADP	O	O	15	case
14	l’	l’	DET	O	O	15	det
15	activité	activité	NOUN	BA	O	11	nmod
16	,	,	PUNCT	O	O	8	punct
17	puisqu’	puisqu’	SCONJ	O	O	20	mark
18	il	il	PRON	O	O	20	expl:subj
19	s’	s’	PRON	O	O	20	expl:comp
20	agit	agir	VERB	O	O	8	advcl
21	du	de	ADP	O	O	22	case
22	séchage	séchage	NOUN	IO	O	20	obl:arg
23	des	de	ADP	IO	O	24	case
24	phases	phase	NOUN	IO	O	22	nmod
25	de	de	ADP	IO	O	26	case
26	transformateurs	transformateur	NOUN	EO	O	24	nmod
27	,	,	PUNCT	O	O	29	punct
28	du	de	ADP	O	O	29	case
29	montage	montage	NOUN	O	O	26	conj
30	et	et	CCONJ	O	O	32	cc
31	la	le	DET	BO	O	32	det
32	plateforme	plateforme	NOUN	IO	O	24	conj
33	d’	d’	ADP	IO	O	34	case
34	essais	essai	NOUN	EO	O	32	nmod
35	.	.	PUNCT	O	O	8	punct


#Les plus fortes anomalies en PCB sont relevées :
1	Les	le	DET	O	O	4	det
2	plus	plus	ADV	O	O	3	advmod
3	fortes	fort	ADJ	O	O	4	amod
4	anomalies	anomalie	NOUN	O	O	8	nsubj:pass
5	en	en	ADP	O	O	6	case
6	PCB	pcb	NOUN	O	BS	4	nmod
7	sont	être	AUX	O	O	8	aux:pass
8	relevées	relever	VERB	O	O	8	ROOT
9	:	:	PUNCT	O	O	8	punct


#- au droit de zones ayant fait ou faisant l’objet de mauvaises conditions de stockages ou d’imperméabilisation de surface dans le premier mètre de sol : parc à cuve (460 mg/kg en PCB dans le premier mètre), dalle au droit de S9 ;
1	-	-	PUNCT	O	O	3	punct
2	au	au	ADP	O	O	3	case
3	droit	droit	NOUN	O	O	3	ROOT
4	de	de	ADP	O	O	5	case
5	zones	zone	NOUN	O	O	3	nmod
6	ayant	avoir	AUX	O	O	7	aux:tense
7	fait	faire	VERB	O	O	3	acl
8	ou	ou	CCONJ	O	O	9	cc
9	faisant	faire	VERB	O	O	7	conj
10	l’	l’	DET	O	O	11	det
11	objet	objet	NOUN	O	O	9	obj
12	de	de	ADP	O	O	14	case
13	mauvaises	mauvais	ADJ	O	O	14	amod
14	conditions	condition	NOUN	O	O	9	obl:arg
15	de	de	ADP	O	O	16	case
16	stockages	stockage	NOUN	O	O	14	nmod
17	ou	ou	CCONJ	O	O	19	cc
18	d’	d’	ADP	BN	O	19	case
19	imperméabilisation	imperméabilisation	NOUN	EN	O	16	conj
20	de	de	ADP	O	O	21	case
21	surface	surface	NOUN	O	O	19	nmod
22	dans	dans	ADP	O	O	25	case
23	le	le	DET	O	O	25	det
24	premier	premier	ADJ	O	O	25	amod
25	mètre	mètre	NOUN	O	O	14	nmod
26	de	de	ADP	O	O	27	case
27	sol	sol	NOUN	O	O	25	nmod
28	:	:	PUNCT	O	O	25	punct
29	parc	parc	NOUN	O	O	25	appos
30	à	à	ADP	O	O	31	case
31	cuve	cuve	NOUN	O	O	29	nmod
32	(	(	PUNCT	O	O	29	punct
33	460	460	NUM	O	O	34	nummod
34	mg	milligramme	NOUN	O	O	29	parataxis
35	/	sur	ADP	O	O	36	case
36	kg	kilogramme	NOUN	O	O	34	nmod
37	en	en	ADP	O	O	38	case
38	PCB	pcb	NOUN	O	BS	29	nmod
39	dans	dans	ADP	O	O	42	case
40	le	le	DET	O	O	42	det
41	premier	premier	ADJ	O	O	42	amod
42	mètre	mètre	NOUN	O	O	29	nmod
43	)	)	PUNCT	O	O	25	punct
44	,	,	PUNCT	O	O	3	punct
45	dalle	dalle	NOUN	O	O	3	appos
46	au	au	ADP	O	O	47	case
47	droit	droit	NOUN	O	O	45	nmod
48	de	de	ADP	O	O	49	case
49	S9	s9	NOUN	O	O	47	nmod
50	;	;	PUNCT	O	O	3	punct


#- au droit de zones ayant fait l’objet d’accidents d’exploitation déversement, fuites – i.e. autoclave (S11, 32 mg/kg de PCB), cuve de trempe, canalisations fuyardes (S17, 350 mg/kg dans le premier mètre), ….
1	-	-	PUNCT	O	O	3	punct
2	au	au	ADP	BL	O	3	case
3	droit	droit	NOUN	IL	O	3	ROOT
4	de	de	ADP	IL	O	5	case
5	zones	zone	NOUN	EL	O	3	nmod
6	ayant	avoir	AUX	BN	O	7	aux:tense
7	fait	faire	VERB	IN	O	5	acl
8	l’	l’	DET	EN	O	9	det
9	objet	objet	NOUN	O	O	7	obj
10	d’	d’	ADP	O	O	11	case
11	accidents	accident	NOUN	O	O	7	obl:arg
12	d’	d’	ADP	O	O	13	case
13	exploitation	exploitation	NOUN	O	O	11	nmod
14	déversement	déversement	NOUN	O	O	13	nmod
15	,	,	PUNCT	O	O	3	punct
16	fuites	fuite	NOUN	O	O	3	nmod
17	–	–	PUNCT	O	O	18	punct
18	i.e	i.e	NOUN	O	O	18	ROOT
19	.	.	VERB	O	O	18	nsubj
20	autoclave	autoclave	NOUN	O	O	18	nmod
21	(	(	PUNCT	O	O	20	punct
22	S11	s11	NOUN	O	O	20	appos
23	,	,	PUNCT	O	O	20	punct
24	32	32	NUM	O	O	25	nummod
25	mg	milligramme	NOUN	O	O	20	nmod
26	/	sur	ADP	O	O	27	case
27	kg	kilogramme	NOUN	O	O	25	nmod
28	de	de	ADP	O	O	29	case
29	PCB	pcb	NOUN	O	BS	27	nmod
30	)	)	PUNCT	O	O	20	punct
31	,	,	PUNCT	O	O	32	punct
32	cuve	cuve	NOUN	O	O	32	ROOT
33	de	de	ADP	O	O	34	case
34	trempe	trempe	NOUN	O	O	32	nmod
35	,	,	PUNCT	O	O	36	punct
36	canalisations	canalisation	NOUN	O	O	32	nmod
37	fuyardes	fuyard	ADJ	O	O	36	amod
38	(	(	PUNCT	O	O	36	punct
39	S17	s17	NOUN	O	O	36	appos
40	,	,	PUNCT	O	O	36	punct
41	350	350	NUM	O	O	42	nummod
42	mg	milligramme	NOUN	O	O	36	nmod
43	/	sur	ADP	O	O	44	case
44	kg	kilogramme	NOUN	O	O	42	nmod
45	dans	dans	ADP	O	O	48	case
46	le	le	DET	O	O	48	det
47	premier	premier	ADJ	O	O	48	amod
48	mètre	mètre	NOUN	O	O	36	nmod
49	)	)	PUNCT	O	O	36	punct
50	,	,	PUNCT	O	O	32	punct
51	…	…	PUNCT	O	O	51	ROOT
52	.	.	PUNCT	O	O	52	ROOT


#- au droit des anciens tènement Coignet (S14, 450 mg/kg de PCB dans les sols de surface).
1	-	-	PUNCT	O	O	3	punct
2	au	au	ADP	BL	O	3	case
3	droit	droit	NOUN	IL	O	3	ROOT
4	des	de	ADP	IL	O	6	case
5	anciens	ancien	ADJ	IL	O	6	amod
6	tènement	tènement	NOUN	IO	O	3	nmod
7	Coignet	Coignet	PROPN	IL	O	6	nmod
8	(	(	PUNCT	O	O	6	punct
9	S14	s14	NOUN	O	BS	6	appos
10	,	,	PUNCT	O	O	6	punct
11	450	450	NUM	O	O	12	nummod
12	mg	milligramme	NOUN	O	O	6	nmod
13	/	sur	ADP	O	O	14	case
14	kg	kilogramme	NOUN	O	O	12	nmod
15	de	de	ADP	O	O	16	case
16	PCB	pcb	NOUN	O	BS	14	nmod
17	dans	dans	ADP	O	O	19	case
18	les	le	DET	O	O	19	det
19	sols	sol	NOUN	O	O	6	nmod
20	de	de	ADP	O	O	21	case
21	surface	surface	NOUN	O	O	19	nmod
22	)	)	PUNCT	O	O	3	punct
23	.	.	PUNCT	O	O	3	punct


#L’impact des activités de JST Transformateurs sur la qualité des eaux souterraines est avéré ; il se caractérise par la présence des PCB, de fluorène, d’hydrocarbures légers et de quelques chlorobenzènes au droit et en aval du site et se traduit par la présence d'une phase de surnageant dans les eaux souterraines sous forme d'une lentille sur site et hors site.
1	L’	l’	DET	BN	O	2	det
2	impact	impact	NOUN	EN	O	15	nsubj:pass
3	des	de	ADP	O	O	4	case
4	activités	activité	NOUN	O	O	2	nmod
5	de	de	ADP	O	O	6	case
6	JST	JST	PROPN	IO	II	4	nmod
7	Transformateurs	Transformateurs	PROPN	EO	EI	6	nmod
8	sur	sur	ADP	O	O	10	case
9	la	le	DET	O	O	10	det
10	qualité	qualité	NOUN	O	O	2	nmod
11	des	de	ADP	O	O	12	case
12	eaux	eau	NOUN	O	O	10	nmod
13	souterraines	souterrain	ADJ	O	O	12	amod
14	est	être	AUX	O	O	15	aux:pass
15	avéré	avérer	VERB	O	O	15	ROOT
16	;	;	PUNCT	O	O	15	punct
17	il	il	PRON	O	O	19	nsubj
18	se	se	PRON	O	O	19	expl:comp
19	caractérise	caractérise	VERB	O	O	19	ROOT
20	par	par	ADP	O	O	22	case
21	la	le	DET	O	O	22	det
22	présence	présence	NOUN	O	O	19	obl:arg
23	des	de	ADP	O	O	24	case
24	PCB	pcb	NOUN	O	BS	22	nmod
25	,	,	PUNCT	O	O	27	punct
26	de	de	ADP	O	O	27	case
27	fluorène	fluorène	NOUN	O	BS	24	conj
28	,	,	PUNCT	O	O	30	punct
29	d’	d’	ADP	O	O	30	case
30	hydrocarbures	hydrocarbure	NOUN	O	BS	24	conj
31	légers	léger	ADJ	O	EU	30	amod
32	et	et	CCONJ	O	O	35	cc
33	de	de	ADP	O	O	35	case
34	quelques	quelque	DET	O	O	35	det
35	chlorobenzènes	chlorobenzène	NOUN	O	BS	24	conj
36	au	au	ADP	O	O	37	case
37	droit	droit	NOUN	O	O	22	nmod
38	et	et	CCONJ	O	O	40	cc
39	en	en	ADP	BL	O	40	case
40	aval	aval	NOUN	IL	O	37	conj
41	du	de	ADP	IL	O	42	case
42	site	site	NOUN	EL	O	37	nmod
43	et	et	CCONJ	O	O	45	cc
44	se	se	PRON	O	O	45	expl:comp
45	traduit	traduire	VERB	O	O	19	conj
46	par	par	ADP	O	O	48	case
47	la	le	DET	O	O	48	det
48	présence	présence	NOUN	O	O	45	obl:arg
49	d'	de	ADP	O	O	51	case
50	une	un	DET	BO	O	51	det
51	phase	phase	NOUN	EO	O	48	nmod
52	de	de	ADP	IN	O	53	case
53	surnageant	surnager	VERB	EN	BU	51	acl
54	dans	dans	ADP	O	O	56	case
55	les	le	DET	O	O	56	det
56	eaux	eau	NOUN	O	O	51	nmod
57	souterraines	souterrain	ADJ	O	O	56	amod
58	sous	sous	ADP	O	O	59	case
59	forme	forme	NOUN	O	O	48	nmod
60	d'	de	ADP	O	O	62	case
61	une	un	DET	O	O	62	det
62	lentille	lentille	NOUN	O	O	59	nmod
63	sur	sur	ADP	O	O	64	case
64	site	site	NOUN	O	O	62	nmod
65	et	et	CCONJ	O	O	67	cc
66	hors	hors	ADP	O	O	67	case
67	site	site	NOUN	O	O	64	conj
68	.	.	PUNCT	O	O	19	punct


#Le plan de gestion remis le 28 mai 2013 puis du 24 septembre 2013  propose un bilan coût avantages afin de définir les techniques de dépollution permettant l’extraction et le traitement de la phase surnageante en première phase.
1	Le	le	DET	BO	O	2	det
2	plan	plan	NOUN	IO	O	16	nsubj
3	de	de	ADP	IO	O	4	case
4	gestion	gestion	NOUN	EO	O	2	nmod
5	remis	remettre	VERB	EN	O	2	acl
6	le	le	DET	BT	O	7	det
7	28	28	NUM	IT	O	5	obl:mod
8	mai	mai	NOUN	IT	O	7	nmod
9	2013	2013	NUM	ET	O	8	nmod
10	puis	puis	CCONJ	O	O	12	cc
11	du	de	ADP	O	O	12	case
12	24	24	NUM	BT	O	7	conj
13	septembre	septembre	NOUN	IT	O	12	nmod
14	2013	2013	NUM	ET	O	13	nmod
15	 	 	SPACE	O	O	2	dep
16	propose	propose	VERB	O	O	16	ROOT
17	un	un	DET	O	O	18	det
18	bilan	bilan	NOUN	O	O	16	obj
19	coût	coût	NOUN	O	O	18	nmod
20	avantages	avantage	NOUN	O	O	18	nmod
21	afin	afin	ADV	O	O	16	advmod
22	de	de	ADP	O	O	23	case
23	définir	définir	VERB	BO	O	21	obl:arg
24	les	le	DET	BO	O	25	det
25	techniques	technique	NOUN	IO	O	23	obj
26	de	de	ADP	IO	O	27	case
27	dépollution	dépollution	NOUN	EN	O	25	nmod
28	permettant	permettre	VERB	BR	O	25	acl
29	l’	l’	DET	O	O	30	det
30	extraction	extraction	NOUN	O	O	28	obj
31	et	et	CCONJ	BN	O	33	cc
32	le	le	DET	BN	O	33	det
33	traitement	traitement	NOUN	EN	O	30	conj
34	de	de	ADP	BO	BU	36	case
35	la	le	DET	BO	BU	36	det
36	phase	phase	NOUN	BO	IU	30	nmod
37	surnageante	surnageant	ADJ	EO	EU	36	amod
38	en	en	ADP	BO	O	40	case
39	première	premier	ADJ	BO	O	40	amod
40	phase	phase	NOUN	EO	O	30	nmod
41	.	.	PUNCT	O	O	16	punct


#L’arrêté préfectoral du 11 janvier 2013 encadre la surveillance des eaux souterraines, les mesures de gestion, l’identification de l’impact et le traitement des eaux souterraines.
1	L’	l’	DET	BO	O	2	det
2	arrêté	arrêté	NOUN	IO	O	8	nsubj
3	préfectoral	préfectoral	ADJ	EO	O	2	amod
4	du	de	ADP	O	O	5	case
5	11	11	NUM	BT	O	2	nmod
6	janvier	janvier	NOUN	IT	O	5	nmod
7	2013	2013	NUM	ET	O	6	nmod
8	encadre	encadre	VERB	BR	O	8	ROOT
9	la	le	DET	BA	O	10	det
10	surveillance	surveillance	NOUN	IA	O	8	obj
11	des	de	ADP	IA	O	12	case
12	eaux	eau	NOUN	IA	O	10	nmod
13	souterraines	souterrain	ADJ	EA	O	12	amod
14	,	,	PUNCT	O	O	16	punct
15	les	le	DET	BN	O	16	det
16	mesures	mesure	NOUN	BN	O	10	conj
17	de	de	ADP	IN	O	18	case
18	gestion	gestion	NOUN	EN	O	16	nmod
19	,	,	PUNCT	O	O	21	punct
20	l’	l’	DET	O	O	21	det
21	identification	identification	NOUN	O	O	10	conj
22	de	de	ADP	O	O	24	case
23	l’	l’	DET	BO	O	24	det
24	impact	impact	NOUN	EO	O	21	nmod
25	et	et	CCONJ	O	O	27	cc
26	le	le	DET	BA	O	27	det
27	traitement	traitement	NOUN	IA	O	10	conj
28	des	de	ADP	IA	O	29	case
29	eaux	eau	NOUN	IA	O	27	nmod
30	souterraines	souterrain	ADJ	EA	O	29	amod
31	.	.	PUNCT	O	O	8	punct


#42.0121
#Les activités des établissements JEAN RIVIERE auraient débuté en février 1967 sur le site.
1	Les	le	DET	BA	O	2	det
2	activités	activité	NOUN	IO	O	8	nsubj
3	des	de	ADP	IO	BI	4	case
4	établissements	établissement	NOUN	IO	II	2	nmod
5	JEAN	JEAN	PROPN	IO	II	4	nmod
6	RIVIERE	RIVIERE	PROPN	EO	EI	5	flat:name
7	auraient	avoir	AUX	BN	O	8	aux:tense
8	débuté	débuter	VERB	EN	O	8	ROOT
9	en	en	ADP	BT	O	10	case
10	février	février	NOUN	IT	O	8	obl:arg
11	1967	1967	NUM	ET	O	10	nmod
12	sur	sur	ADP	O	O	14	case
13	le	le	DET	BO	O	14	det
14	site	site	NOUN	EO	O	8	obl:mod
15	.	.	PUNCT	O	O	8	punct


#Il s'agissait d'un  atelier de dorure des métaux.
1	Il	il	PRON	O	O	3	expl:subj
2	s'	se	PRON	O	O	3	expl:comp
3	agissait	agir	VERB	O	O	3	ROOT
4	d'	de	ADP	O	O	6	case
5	un	un	DET	O	O	6	det
6	 	 	SPACE	O	O	3	dep
7	atelier	atelier	NOUN	O	O	3	obj
8	de	de	ADP	BA	O	9	case
9	dorure	dorure	NOUN	BA	O	7	nmod
10	des	de	ADP	IA	O	11	case
11	métaux	métal	NOUN	EA	O	9	nmod
12	.	.	PUNCT	O	O	3	punct


#Cet établissement était classé en 3ème classe des établissements dangereux, insalubres ou incommodes, et réglementé par un récépissé de déclaration du 17 février 1967 visant les rubriques 165 et 288.2 de la nomenclature des installations classées pour la protection de l'environnement.
1	Cet	ce	DET	BO	O	2	det
2	établissement	établissement	NOUN	EO	O	4	nsubj:pass
3	était	être	AUX	BN	O	4	aux:pass
4	classé	classer	VERB	BO	O	4	ROOT
5	en	en	ADP	BO	O	7	case
6	3ème	3èm	ADJ	EO	O	7	amod
7	classe	classe	NOUN	O	O	4	obl:arg
